,city,cluster 1 probability,hpa_3yr_pred,mhv,md_retax,hpa_3yr_pred_scaled,mhv_scaled,md_retax_scaled,state,region,own_pct,grrent_yield,rent,percap_inc,monthly income to rent,inc. to rent scaled,home ownership scaled,num. neighborhoods,pop_est_5mile,pop_est_25mile,pop_ch_5mile,pop_ch_25mile,density_total,pop_est_5mile_scaled,pop_est_25mile_scaled,pop_ch_5mile_scaled,pop_ch_25mile_scaled,density_total_scaled,cluster 2 probability,cluster 3 probability,cluster 4 probability,cluster 5 probability
1003,"St. George, UT",0.5529411764705883,0.2474072352941176,484683.0,2587.0,0.5808352965988685,2.23704401409902,0.2191960928819142,UT,West,68.21,6.08,1618.73,29737.2,1.55,0.26,0.2,17,34037.0,168022.0,21.970307470588235,17.952027470588234,20.52579494117647,1.0688787684323031,-0.130831628657037,2.431046854041582,2.938681060929664,0.3115989226948183,0.143,0.133,0.0,0.143
1004,"St. Helens, OR",0.8444444444444444,-0.0765452222222222,462741.0,4448.0,-1.5215086366069188,2.068649809411794,1.330419926965654,OR,West,75.04,7.27,1701.62,35979.88,1.74,1.05,0.75,9,2184.0,338225.0,5.794600444444445,9.33823711111111,5.220753666666667,-0.7272567144782859,0.4740912799915366,0.6595953435621718,1.3749033859024995,-0.3498224703219326,0.145,0.055,0.0,0.0
1005,"St. Joseph, MO--KS",0.1818181818181818,0.1335062727272727,155197.0,1287.0,-0.1583441480473505,-0.2916011834935049,-0.5570483908950131,MO,Midwest,65.78,11.02,1117.19,27514.86,2.05,-0.02,0.01,22,44342.0,117106.0,-4.8989816818181815,-2.4658184545454547,79.78001986363637,1.6499598644481768,-0.3117935083932977,-0.5114917798251953,-0.7680462098053742,2.8723245873563505,0.233,0.058,0.125,0.4
1006,"St. Louis, MO--IL",0.4008968609865471,0.1824434170403587,206172.0,3037.0,0.1592416768721692,0.0996072106333439,0.4878961064970045,MO,Midwest,70.14,11.62,1334.94,34828.95,2.21,0.91,0.36,224,75288.5,1318043.5,-1.2677892098214285,-0.2108075982142856,44.9527856875,3.3949793829203,3.956489692285576,-0.1138287052551817,-0.3586636398900521,1.3672337267347745,0.201,0.294,0.052,0.049
1007,"St. Martinville, LA",0.2333333333333333,0.0459324999999999,115011.0,534.0,-0.7266688683246706,-0.6000092369781845,-1.006673080344264,LA,South,72.32,10.05,813.25,25801.5,2.67,-0.24,0.53,6,11772.5,373973.0,-4.7045015,-1.1976321666666667,2.0030595,-0.1865778120864175,0.6011441764643909,-0.4901936559606055,-0.5378152287856778,-0.488878074279244,0.56,0.06,0.0,0.16
1008,"St. Marys, OH",0.9,0.262452,228618.0,2635.0,0.6784708263565797,0.2718693708014901,0.2478574276675238,OH,Midwest,75.51,7.57,1058.33,29861.0,2.36,0.28,0.79,4,4358.5,157394.0,6.46071875,1.413068,2.342261,-0.6046404269201572,-0.1686048798518869,0.7325440113778796,-0.0638595755312084,-0.4742191704174798,0.067,0.0,0.0,0.0
1009,"St. Marys--Kingsland, GA",0.275,0.265704375,198510.0,1899.0,0.6995776606809195,0.0408050779055379,-0.1916163723784903,GA,South,57.66,8.54,1362.38,28953.38,1.82,0.16,-0.64,8,13391.5,135556.5,3.593548375,13.470129875,3.871047,-0.0952852070937247,-0.2462181065142444,0.4185513504458652,2.1250216718283657,-0.4081512815690786,0.35,0.35,0.0,0.025
1010,"Stafford Springs, CT",0.5142857142857143,0.079168,309873.0,7321.0,-0.5109815038028668,0.8954620743773039,3.0459202361126634,CT,Northeast,71.24,9.06,1514.75,38756.0,2.13,1.4,0.45,7,6330.0,634876.0,0.8477488571428572,0.0406228571428571,10.187081142857142,-0.4934709576532677,1.528426313883466,0.1178503859983632,-0.3130180742910676,-0.1351980744406822,0.12,0.347,0.0,0.027
1011,"Starkville, MS",0.0,0.1460972857142857,123944.0,1017.0,-0.076632652573275,-0.5314527958848027,-0.7182683990640673,MS,South,42.34,8.94,1150.71,21092.43,1.53,-0.83,-1.87,7,33415.0,80179.0,-4.320593000000001,0.823303142857143,20.13560357142857,1.033805266081806,-0.4430367194275678,-0.4481506533820028,-0.1709275535788618,0.2947364448554675,0.029,0.257,0.114,0.6
1012,"State College, PA",0.6153846153846154,0.0071382307692307,316675.0,4068.0,-0.978430800262927,0.9476641243400468,1.1035176932462445,PA,Northeast,66.13,7.04,1416.82,40721.54,2.47,1.65,0.04,14,23842.0,169211.0,-4.690025357142857,-0.9007326428571428,5.537517,0.4940003818353278,-0.1266057728355582,-0.4886083289582831,-0.4839150492266628,-0.3361332524079042,0.129,0.0,0.0,0.188
1013,"Statesboro, GA",0.24,0.0789095,188718.5,1692.0,-0.5126590830097054,-0.0343399341806424,-0.3152183786414319,GA,South,43.35,9.03,1102.7,22148.1,1.66,-0.7,-1.78,10,18211.5,112626.5,2.1591472000000005,8.3372045,19.2046169,0.176506241988906,-0.3277142158384736,0.2614656586748426,1.193172419173385,0.2545030021582647,0.12,0.18,0.08,0.38
1014,"Staunton, IL",0.4333333333333333,0.1924546666666666,73165.5,924.0,0.2242113643289021,-0.921153147844983,-0.773799735211186,IL,Midwest,76.26,12.57,979.75,28304.75,2.42,0.08,0.85,6,5579.0,98625.0,-6.127733166666666,-0.1457995,2.1167238333333334,-0.5358185465041092,-0.3774773111155428,-0.6460561404630732,-0.3468618420239564,-0.4839659658869025,0.58,0.04,0.0,0.0
1015,"Staunton--Waynesboro, VA",0.5375,0.18134775,270177.0,1633.5,0.1521311614194641,0.5908145331657415,-0.3501493804113936,VA,South,64.73,8.94,1205.07,30163.33,2.11,0.32,-0.07,16,28832.5,162366.5,3.257945375,6.17873125,20.49883175,0.7754060305172509,-0.15093198828561,0.3817984319916325,0.8013156244721242,0.3104336836635574,0.178,0.211,0.011,0.056
1016,"Sterling, IL",0.2799999999999999,0.1182598,108465.0,2442.5,-0.2572886959193251,-0.6502466111410948,0.1329135329544019,IL,Midwest,68.31,13.4,903.2,27991.4,2.59,0.04,0.21,10,27512.0,78260.5,-1.2414382,-1.3610479,22.4703882,0.7009453233567501,-0.4498553101706352,-0.1109429249875629,-0.567482293442493,0.395636303518101,0.18,0.24,0.02,0.28
1017,"Stevens Point, WI",0.56,0.410146,209130.5,3491.0,1.6369558684255503,0.1223122627966452,0.7589845646775621,WI,Midwest,62.17,7.95,1048.0,31609.11,2.54,0.5,-0.28,10,20227.5,102872.5,-1.3430637,1.1423442,4.7604861,0.2901849891570769,-0.3623811609038261,-0.1220722465799522,-0.1130077224991383,-0.3697133552692421,0.033,0.167,0.0,0.2
1018,"Stillwater, OK",0.1999999999999999,0.12138475,200498.5,1974.0,-0.2370088075541008,0.0560658506710354,-0.1468330367759753,OK,South,41.61,9.11,1223.75,23137.58,1.6,-0.57,-1.92,12,41257.0,90934.5,-6.099657,-1.0051749166666666,61.34999908333334,1.4760020593818042,-0.4048103171669159,-0.6429814329544769,-0.502875865463932,2.075854339468952,0.1,0.3,0.067,0.333
1019,"Strawberry Plains, TN",0.65,0.160168375,171254.0,930.0,0.0146840468591602,-0.1683714986579028,-0.7702170683629846,TN,South,74.95,8.73,1141.0,25565.2,1.88,-0.27,0.74,8,11719.0,475877.5,-0.1366738749999999,3.682848875,2.895448375,-0.1895945843946998,0.9633256100723684,0.0100432197962155,0.3482043953110167,-0.4503126707479127,0.314,0.0,0.0,0.0
1020,"Streator, IL",0.4,0.07089375,159488.0,3021.0,-0.5646786401749548,-0.2586698403017773,0.4783423282351346,IL,Midwest,75.14,13.25,979.29,27959.57,2.44,0.04,0.76,8,9212.0,72569.0,-2.5930255,-1.789157,16.195417,-0.3309599708781345,-0.4700836183354346,-0.2589594141747173,-0.6452027190759548,0.1244576691189642,0.34,0.06,0.0,0.12
1021,"Sturgis, MI",0.2666666666666666,0.1854838333333333,171788.5,2610.5,0.1789729695345585,-0.1642694704742677,0.2332282047040356,MI,Midwest,68.96,11.06,1054.5,22906.83,1.82,-0.6,0.27,6,15640.5,116076.5,2.353313,1.390225,13.480434,0.0315320063890214,-0.3154524811167732,0.2827293536179773,-0.0680065737677448,0.0071271892026785,0.367,0.233,0.033,0.1
1022,"Sugarmill Woods, FL",0.38,0.0392686,331894.0,3030.5,-0.7699153676533055,1.0644625657371338,0.4840148840781198,FL,South,89.37,8.41,1723.4,30824.2,1.58,0.4,1.9,10,8290.5,338054.5,8.9021303,8.8134113,3.2192492,-0.3829217593282683,0.4734853015074641,0.9999105117082456,1.2796246697458415,-0.4363193211783061,0.273,0.0,0.0,0.355
1023,"Sullivan City, TX",0.3999999999999999,0.1541993333333333,61511.0,984.0,-0.0240530525015886,-1.0105957810838524,-0.7379730667291738,TX,South,82.12,13.05,777.67,11154.0,1.19,-2.09,1.32,6,6676.0,287449.0,16.028322666666668,4.260689333333333,0.2142853333333333,-0.4739606171174607,0.2936269778961565,1.780321792123723,0.4531075762289212,-0.5661815901527704,0.533,0.067,0.0,0.0
1024,"Summit Park, UT",0.6333333333333333,0.1063988333333333,868327.5,3707.0,-0.3342624330682862,5.18132942382139,0.8879605712128055,UT,West,87.24,4.7,2698.25,63739.0,2.05,4.57,1.73,6,2821.0,659164.5,1.8038443333333325,4.575767833333334,2.6782095,-0.6913373881161208,1.61475070338724,0.2225553471306812,0.5103080308045254,-0.4597008479336351,0.18,0.0,0.0,0.16
1025,"Sumter, SC",0.0857142857142857,0.163157619047619,111450.0,838.0,0.0340832486326687,-0.6273381843344515,-0.8251512933687365,SC,South,60.34,13.32,1238.14,22627.33,1.53,-0.64,-0.43,21,25873.0,136286.0,-2.823250238095238,-2.742685476190476,25.761821428571427,0.6085249530151666,-0.2436253715926558,-0.284172034518878,-0.8183096187497763,0.5378786086524963,0.352,0.21,0.133,0.219
1026,"Sun City Hilton Head, SC",0.7000000000000001,0.3883286666666667,398762.0,2580.0,1.4953686160129087,1.5776420242653169,0.2150163148923461,SC,South,80.56,7.86,2135.86,43477.29,1.75,2.0,1.19,12,30436.0,388151.0,13.288456500000002,5.0471579166666665,2.4149223333333336,0.8658246173645535,0.6515345749815702,1.4802706072445324,0.5958858377608821,-0.4710790442688605,0.236,0.073,0.0,0.0
1027,"Sunbury, PA",0.775,0.1565015,178452.0,3114.0,-0.009112754897422,-0.1131303408172935,0.5338736643822533,PA,Northeast,66.81,9.41,1016.14,29866.0,2.46,0.28,0.09,8,11341.5,184145.5,-0.506734,-2.45872425,17.22345625,-0.2108811553550096,-0.0735266779946205,-0.0304832045721249,-0.766758303061968,0.1688853279939107,0.12,0.1,0.0,0.0
1028,"Sunnyside, WA",0.3142857142857143,0.2003204285714285,228033.0,2158.0,0.2752575485353711,0.2673797796182786,-0.0369645867644717,WA,West,64.33,8.08,1402.0,19849.2,1.18,-0.99,-0.11,7,9605.0,76950.0,-4.733565,-2.920431,14.013013285714283,-0.3087993817724346,-0.4545129923018782,-0.4933764893843072,-0.8505781637653314,0.0301430913966626,0.455,0.127,0.018,0.091
1029,"Sunset, LA",0.4,0.101587,192207.0,948.0,-0.3654896344097685,-0.0075673891504999,-0.7594690678183811,LA,South,74.86,10.15,1117.67,24323.67,1.82,-0.42,0.74,7,18041.0,330376.0,2.548586428571429,-2.9992054285714285,0.2137151428571428,0.1668920423896138,0.4461949449681666,0.3041143483783464,-0.8648791494664159,-0.5662062314570493,0.341,0.0,0.0,0.259
1030,"Swansboro, NC",0.15,0.002555,117377.5,810.0,-1.0081744468339315,-0.5818474976019965,-0.8418704053270087,NC,South,58.22,9.14,1303.67,25103.0,1.6,-0.33,-0.59,4,17621.0,218470.0,-2.9357625,4.66486975,8.6363655,0.1432089700629115,0.0484669201082799,-0.2964935989473455,0.5264839048704832,-0.202213672914087,0.567,0.167,0.133,0.033
1031,"Sylacauga, AL",0.22,0.1399831,115851.5,492.5,-0.1163116886314402,-0.5935588072525619,-1.0314531927109891,AL,South,64.91,10.59,1012.89,21608.67,1.86,-0.77,-0.06,10,9751.5,96725.0,-2.3168264,1.4310491,9.734856400000002,-0.3005385005918111,-0.3842301505274938,-0.228711999820756,-0.0605952236513773,-0.1547413813819954,0.55,0.033,0.05,0.117
1032,"Sylvan Beach, NY",0.6857142857142857,0.0581555714285714,173495.0,3950.0,-0.6473451914493314,-0.1511729108945234,1.0330585785649542,NY,Northeast,82.74,10.1,1159.25,29934.5,2.19,0.29,1.37,7,4869.0,253637.0,-5.942861714285714,-0.7819675714285713,0.3522131428571429,-0.575854216389725,0.1734548693714797,-0.6258102981616852,-0.4623540221384344,-0.5602209133878586,0.138,0.0,0.0,0.154
1033,"Syracuse, IN",0.4181818181818182,0.1872200909090909,164333.0,1089.0,0.1902407049574095,-0.2214868158869744,-0.6752763968856528,IN,Midwest,79.33,6.94,1076.14,29750.0,2.31,0.26,1.09,11,6124.0,193323.0,0.7673861818181819,2.332592727272728,0.6909734545454546,-0.5050869407468408,-0.0409086865718942,0.1090496218425846,0.1030741644526629,-0.5455810758835425,0.305,0.042,0.0,0.221
1034,"Syracuse, NY",0.55,0.0724317916666666,201798.0,6018.5,-0.5546972602165353,0.0660388827096395,2.268182974482319,NY,Northeast,73.01,11.01,1318.15,37705.75,2.45,1.27,0.59,48,43782.5,511790.0,-0.7579034375,1.7866123125,22.001248500000003,1.6184106288129627,1.0909631602732572,-0.057989543474438,0.0039549674450068,0.3753620011932681,0.162,0.15,0.004,0.133
1035,"Tahlequah, OK",0.1666666666666666,0.1923481666666666,138514.0,907.5,0.2235202146750208,-0.4196351146208853,-0.7836520690437392,OK,South,59.63,8.93,901.0,22523.17,2.09,-0.65,-0.48,6,16441.5,74656.0,-7.177692166666667,-4.003288333333333,10.783364999999998,0.0766990086120893,-0.4626661573603074,-0.7610403852620998,-1.0471638771897414,-0.1094291207769188,0.233,0.167,0.167,0.267
1036,"Talladega, AL",0.22,0.1795382,87528.0,278.0,0.1403877824881879,-0.8109279284110082,-1.159533532534182,AL,South,59.63,14.44,1008.67,19642.33,1.7,-1.02,-0.48,10,11079.5,132506.0,-1.8277317,0.2870257,24.4557504,-0.2256548814254762,-0.257059967896432,-0.1751497324229753,-0.268285239076511,0.481435551518421,0.517,0.067,0.1,0.067
1037,"Tallahassee, FL",0.2571428571428572,0.04326625,261586.5,2416.0,-0.7439719459271215,0.5248866134061202,0.1170900877081799,FL,South,64.34,10.81,1711.21,34812.25,1.69,0.9,-0.11,28,63304.0,342879.5,-1.0610483214285715,2.4414496071428573,34.45459742857143,2.71919419173134,0.4906339594878133,-0.0911878736408687,0.122836423738058,0.9135448945499666,0.286,0.264,0.079,0.114
1038,"Tamaqua, PA",0.425,0.1315925,127837.0,2301.0,-0.1707638978883085,-0.5015759096006277,0.0484223064509902,PA,Northeast,69.21,16.63,992.43,26269.29,2.22,-0.18,0.29,8,13132.0,252504.5,6.038641875000001,2.059700375,14.165758000000002,-0.10991796249558,0.1694298216693563,0.6863210724640667,0.0535323309089401,0.0367440942875902,0.3,0.04,0.0,0.16
1039,"Taylor, TX",0.2285714285714286,0.0548808571428571,218254.0,4210.0,-0.6685970003238065,0.192330698967637,1.1883074753203398,TX,South,66.78,10.41,1486.71,27725.86,1.57,0.01,0.09,7,16864.0,666850.0,0.9943930000000004,20.44902657142857,38.330546857142856,0.1005230516074029,1.6420659388085816,0.1339098378632734,3.391995024411594,1.08104760325405,0.314,0.457,0.0,0.0
1040,"Taylorville, IL",0.55,0.087925,105714.0,1887.0,-0.4541514801499223,-0.6713592014744536,-0.1987817060748928,IL,Midwest,70.04,13.91,905.0,28289.14,2.62,0.08,0.35,8,2047.0,57335.0,15.685788,0.07009375,5.552232875,-0.7349819071181865,-0.5242271739152562,1.742809765497776,-0.30766782516846,-0.3354972923756911,0.1,0.22,0.0,0.12
1041,"Tazewell, VA",0.3666666666666667,0.1358318333333333,133012.0,877.5,-0.1432520315406951,-0.4618602952876028,-0.8015654032847452,VA,South,76.91,8.83,904.25,25832.0,2.46,-0.23,0.9,6,3112.0,79953.0,-9.702795333333334,-4.766144,0.9232351666666668,-0.6749284022897628,-0.4438399519049893,-1.037572212370394,-1.185655367116565,-0.5355436730160624,0.52,0.0,0.0,0.1
1042,"Terre Haute, IN",0.3076923076923077,0.1772048461538461,123740.0,1103.0,0.125245090439814,-0.5330183969127944,-0.6669168409065167,IN,Midwest,61.7,13.07,1005.42,25337.88,2.11,-0.3,-0.32,26,26771.5,159119.5,-3.3291262692307693,-1.136109153846154,47.802290461538455,0.6591898113140762,-0.1624722354280335,-0.3395720771891612,-0.5266461255298414,1.4903776884692232,0.231,0.115,0.115,0.231
1043,"Texas City, TX",0.24375,-0.061428875,193750.0,2733.0,-1.4234085600755717,0.0042743872523981,0.3063743195214768,TX,South,64.98,11.7,1300.52,29055.18,1.9,0.18,-0.05,32,50452.0,854424.0,4.771344843750001,4.26414003125,45.287873062500005,1.99449217853425,2.308727570312419,0.5475354702888107,0.4537340280161313,1.381714834912114,0.21,0.395,0.076,0.067
1044,"The Dalles, OR--WA",0.4571428571428572,0.3502434285714285,350487.0,4028.0,1.2482080608250126,1.207154820214829,1.07963324759157,OR,West,59.08,7.2,1357.0,27212.86,1.68,-0.06,-0.53,7,14838.0,35447.0,2.222436,3.886497857142857,33.266532857142856,-0.0137195782352132,-0.6020198839409313,0.2683966101426966,0.3851755448893931,0.8622015946702799,0.114,0.343,0.0,0.086
1045,"Thomasville, GA",0.1999999999999999,0.0678356666666666,210882.5,2094.5,-0.5845245860657861,0.1357580128017505,-0.0748811442412678,GA,South,56.84,8.3,1173.83,29414.67,2.18,0.22,-0.71,6,11653.0,101404.0,0.9880256666666662,2.9555423333333333,21.9851065,-0.1933162100460387,-0.367600394944063,0.1332125315734877,0.2161666180613987,0.3746644098614591,0.167,0.333,0.0,0.3
1046,"Three Rivers, MI",0.4285714285714285,0.2147652857142857,166494.0,1975.0,0.3689998773114332,-0.2049021893110426,-0.1462359256346084,MI,Midwest,70.96,11.86,1043.0,26578.14,2.14,-0.14,0.42,7,11773.0,148671.0,4.333850571428571,1.8105714285714285,10.914171285714286,-0.1865496179526952,-0.1996075210047544,0.4996241246964787,0.0083045893027831,-0.1037762071936941,0.286,0.143,0.029,0.114
1047,"Thurmont, MD",0.8444444444444444,0.0530516666666666,353593.0,3756.0,-0.680467839427112,1.230991863317487,0.917219017139782,MD,South,80.36,7.9,1668.8,40377.0,2.04,1.61,1.18,9,8799.0,439496.0,-7.589685222222223,6.539501666666666,1.383365222222222,-0.3542483253327251,0.8340211747745293,-0.8061590140423656,0.8668111496531928,-0.5156587307375139,0.179,0.0,0.0,0.0
1048,"Tiffin, OH",0.4666666666666666,0.1469668333333333,152516.0,1939.5,-0.0709895771184573,-0.3121765577878468,-0.1674333711531322,OH,Midwest,59.34,10.01,932.0,26227.17,2.34,-0.18,-0.51,6,17240.0,116033.5,0.6947655,-0.974349,20.68988333333333,0.1217250401665459,-0.3156053085350437,0.1010967072472013,-0.4972796205724431,0.3186901530268152,0.133,0.233,0.033,0.133
1049,"Tifton, GA",0.2857142857142857,0.3209552857142857,184257.0,2256.0,1.0581377340781537,-0.0685797821531178,0.0215523050894812,GA,South,59.1,8.88,940.57,24269.0,2.16,-0.43,-0.52,7,24448.0,89640.0,-2.284798428571428,1.0859352857142857,15.716392285714289,0.5281716719067125,-0.4094111332820583,-0.2252045179979809,-0.1232483943928382,0.103756176837464,0.229,0.057,0.057,0.371
1050,"Titusville, FL",0.2875,-0.1322943125,238712.0,1975.5,-1.8833017300311792,0.3493359236277071,-0.145937370063925,FL,South,74.54,9.07,1368.43,28170.64,1.72,0.06,0.71,16,43640.0,392586.5,5.13055575,8.8039823125,52.64769375,1.610375300702117,0.6672989008824695,0.5868737632876136,1.2779128983263772,1.6997762346933218,0.3,0.12,0.04,0.21
1051,"Toledo, OH--MI",0.5414634146341464,0.2051396829268292,187891.0,3295.0,0.3065329098471192,-0.0406905952133048,0.6419507809696562,OH,Midwest,70.08,11.54,1149.71,35033.85,2.54,0.93,0.35,41,66146.0,604361.0,0.901549756097561,0.5770575609756098,37.38604095121951,2.879449647808692,1.419972158801527,0.1237422881924635,-0.2156318390850382,1.040229914441357,0.161,0.112,0.063,0.122
1052,"Tooele, UT",0.64,0.0979307,408438.5,2754.5,-0.3892178079260708,1.651904467144541,0.3192122090608645,UT,West,82.93,8.19,1714.57,25089.86,1.27,-0.33,1.38,10,31404.5,455055.5,6.941951200000001,13.7185417,48.1365354,0.92043665438458,0.8893215983693983,0.7852452595561755,2.170119224698382,1.5048223899790605,0.133,0.044,0.0,0.022
1053,"Topeka, KS",0.1999999999999999,0.1593561025641025,154437.0,2609.0,0.0094126683340163,-0.2974338147742583,0.2323325379919853,KS,Midwest,62.94,14.14,1099.82,29901.1,2.32,0.28,-0.22,39,72744.0,196820.0,-2.152232743589744,0.4604983333333333,106.72708784615384,3.2514994364076952,-0.0284799079278981,-0.2106868414278628,-0.2367924095654725,4.036866840006019,0.138,0.277,0.128,0.256
1054,"Toppenish, WA",0.1666666666666666,0.2088531666666666,232011.0,2437.0,0.3306321868563441,0.2979089996641169,0.1296294216768841,WA,West,62.33,8.12,1229.0,18294.5,1.23,-1.19,-0.27,6,1119.0,87232.0,9.024841833333332,2.1038571666666663,29.992427,-0.7873102193067095,-0.4179694687052046,1.013349029772726,0.0615487095445296,0.7207081077809351,0.167,0.35,0.033,0.367
1055,"Torrington, CT",0.7363636363636363,0.1704066363636363,332244.0,6567.0,0.0811269651485838,1.0671486459322177,2.5956984355220456,CT,Northeast,74.64,9.29,1466.6,38730.2,2.28,1.4,0.72,22,16859.5,490401.0,-0.085965909090909,0.7291676363636364,7.574743863636363,0.1002693044039026,1.014943959124721,0.0155964053637963,-0.1880172431741001,-0.2480926254099436,0.056,0.061,0.0,0.078
1056,"Traverse City, MI",0.5,0.3466948125,283812.0,3307.0,1.225178720266088,0.6954565430513635,0.6491161146660587,MI,Midwest,74.44,7.28,1370.25,38011.0,2.38,1.31,0.7,16,10213.5,118968.0,3.1545893125,4.7644051875,6.250359875,-0.2744871210324385,-0.3051757257695857,0.370479591168359,0.5445539168560093,-0.3053270939057498,0.25,0.038,0.0,0.213
1057,"Trenton, NJ",0.6137931034482759,0.0351899310344827,421783.0,11394.0,-0.7963845755764385,1.7543170304682436,5.477953914899914,NJ,Northeast,71.13,11.6,2407.48,45820.56,1.68,2.3,0.44,29,55454.0,1375829.0,-0.1371702068965517,4.281041379310345,30.79337462068965,2.276546292291785,4.161866640622046,0.009988864961127,0.4568023579465842,0.7553217936579093,0.26,0.065,0.005,0.033
1058,"Tucson, AZ",0.3885057471264367,0.0251755977011494,272483.0,2665.5,-0.8613742752683197,0.6085119643939222,0.2660693174792133,AZ,West,72.46,8.66,1636.58,35305.67,1.82,0.97,0.55,88,88557.0,906277.5,-0.0988054431818182,2.3748088977272728,63.77804304545455,4.143167109508036,2.4930214431795763,0.0141903084295212,0.1107382359156196,2.180784485747408,0.225,0.276,0.044,0.067
1059,"Tullahoma, TN",0.58,0.1656321,236529.0,1615.0,0.0501418087620019,0.3325824577252272,-0.3611959365266806,TN,South,71.3,8.05,1056.5,28546.75,2.27,0.11,0.45,10,3945.0,124495.0,0.6094529000000002,5.8272284,10.6471233,-0.62795697550847,-0.285532071332821,0.091753861590522,0.7375025658069968,-0.115316930772639,0.157,0.057,0.0,0.143
1060,"Tulsa, OK",0.1977777777777777,0.2040955444444444,158073.5,1686.0,0.2997567976339321,-0.2695254415473375,-0.3188010454896331,OK,South,65.59,12.96,1322.79,29087.81,1.83,0.18,-0.0,90,62455.0,784738.5,-0.0274644666666666,4.735264544444444,79.66462334444445,2.671320552670934,2.061056522501098,0.0220030785546592,0.539263622439211,2.867337620963759,0.256,0.322,0.147,0.078
1061,"Tupelo, MS",0.3,0.1654103333333333,152278.5,1205.5,0.0487026166971278,-0.3139992550630823,-0.6057129489164128,MS,South,64.17,10.48,1067.5,25411.0,2.02,-0.29,-0.12,19,15516.0,135487.0,-7.529254526315789,-0.8841488947368422,6.262476315789473,0.0245116670921775,-0.2464651182716815,-0.7995410623590322,-0.4809043775018433,-0.3048034708065605,0.291,0.2,0.009,0.164
1062,"Tuscaloosa, AL",0.231578947368421,0.1976343421052631,195968.5,711.5,0.2578257388510006,0.0213002984318079,-0.9006858527516451,AL,South,59.88,9.23,1229.24,27142.19,1.82,-0.07,-0.46,38,61916.5,220695.0,3.639317078947368,9.313466210526316,42.67848163157895,2.640955470652055,0.0563748504722751,0.4235636222191615,1.3704063898405745,1.268947591478394,0.29,0.17,0.095,0.215
1063,"Tuskegee, AL",0.2,0.2626835714285714,92224.0,493.0,0.6799736480721286,-0.7748884067078267,-1.0311546371403058,AL,South,61.61,19.28,1053.71,23453.86,1.88,-0.53,-0.32,8,10398.0,129951.0,10.8316875,14.7802235,14.597287875,-0.2640834856889229,-0.2661407598425029,1.2112222652515023,2.3628606576258755,0.0553930535377824,0.514,0.057,0.086,0.143
1064,"Twin Falls, ID",0.5111111111111111,0.2867595555555555,324888.0,2316.0,0.8362187945154791,1.0106949147463993,0.0573789735714932,ID,West,66.66,7.81,1321.33,25876.67,1.64,-0.23,0.08,9,50438.0,110144.0,2.085834777777778,9.161310555555556,42.294983,1.993702742790027,-0.3365373336490885,0.253436989456702,1.342783519252526,1.2523743464560877,0.133,0.333,0.022,0.0
1065,"Twin Lakes, VA",0.7999999999999999,0.2372043333333333,317827.0,2117.0,0.5146218490985777,0.9565051654392942,-0.0614461435605133,VA,South,76.31,8.64,1513.67,31403.33,1.76,0.47,0.85,6,1887.0,210098.0,3.757529333333333,4.6766396666666665,0.660111,-0.744004029909311,0.0187117771836202,0.4365094103847571,0.5286206567708835,-0.5469148251568208,0.133,0.0,0.0,0.067
1066,"Twin Rivers--Hightstown, NJ",0.5833333333333334,0.0295247777777777,712124.5,11924.0,-0.8331495400135858,3.982547181785173,5.794422819824354,NJ,Northeast,73.19,8.69,2808.53,62759.0,1.93,4.45,0.6,36,60378.0,1451292.0,0.4957526388888889,4.472950138888889,10.598182638888888,2.554202121188647,4.430071651434707,0.0793021957089844,0.4916421463959167,-0.1174319463199139,0.392,0.032,0.0,0.0
1067,"Tyler, TX",0.2333333333333333,0.0607824999999999,179912.5,2675.5,-0.6302972968679816,-0.101921711888951,0.272040428892882,TX,South,61.4,12.67,1439.88,28257.97,1.62,0.07,-0.34,38,53571.5,270303.5,-0.3645024736842105,4.470757236842106,53.48167010526316,2.170395378827459,0.2326897104553116,-0.0149069919390278,0.4912440392768471,1.7358172876214106,0.21,0.39,0.05,0.08
1068,"Tyrone, PA",0.6,0.1306411666666666,166273.5,1808.0,-0.1769377354851073,-0.2065944198339454,-0.2459534862428753,PA,Northeast,70.06,8.77,909.4,28321.4,2.6,0.08,0.35,6,5954.0,158586.0,2.7089666666666665,-0.8667448333333333,13.4812615,-0.5146729462124108,-0.1643683616523893,0.3216780823508814,-0.4777447832301223,0.0071629503739752,0.25,0.1,0.0,0.0
1069,"Union Grove, WI",0.8,0.468495875,397438.0,6071.0,2.0156271915266526,1.5674809666130571,2.29953130940408,WI,Midwest,58.66,6.5,1256.75,29871.25,2.02,0.28,-0.56,8,2437.0,512777.0,1.5021695,0.78282325,2.6876405,-0.71299048281482,1.0944710826414654,0.1895180067338606,-0.178276415124795,-0.4592932786206447,0.021,0.029,0.007,0.0
1070,"Uniontown--Connellsville, PA",0.3999999999999999,0.0559324583333333,146011.0,1830.5,-0.6617724576118931,-0.3620992768421902,-0.2325184855621208,PA,Northeast,75.85,11.42,963.24,28279.0,2.5,0.08,0.82,24,16694.0,232146.5,-0.616574875,-2.0006543333333333,15.434193958333331,0.090937046141833,0.0970749244333048,-0.042512217190655,-0.6835986858213681,0.0915607173509109,0.52,0.013,0.0,0.04
